lat [deg],lon [deg],start time [s],duration [s],severity,measurements
-20.939583,25.952083,51540,86400,9.150179243,0
49.081155,33.247337,51640,86400,7.388272692,0
54.797917,76.885417,51860,86400,6.672595107,0
49.655849,83.34758,51920,86400,3.119153306,0
-31.685417,136.08125,52380,86400,7.425692291,0
53.160069,-99.289952,52480,86400,2.766655169,0
11.573725,37.407008,52640,86400,8.153538039,0
1.613382,32.349026,52730,86400,2.464710334,0
7.764054,-62.997917,52990,86400,9.44891778,0
45.400347,54.024442,53690,86400,3.664723893,0
-19.1593,-67.015625,53740,86400,4.945645477,0
50.649075,-68.728125,53790,86400,5.004385877,0
-1.914499,-59.477151,53820,86400,7.714698699,0
53.784788,-77.451463,53870,86400,3.608880696,0
54.850824,-69.780208,53900,86400,0.384648889,0
-3.832791,-49.647234,54280,86400,3.240647781,0
61.227083,28.78125,54310,86400,5.062126797,0
-30.747917,139.727083,54320,86400,1.910785438,0
-28.427083,137.20625,54530,86400,0.729846396,0
63.570114,-100.699367,54740,86400,5.450544452,0
-2.715432,18.177779,54830,86400,9.19273349,0
-31.252083,137.860417,55370,86400,0.774150209,0
-16.522917,28.760417,55810,86400,3.347243168,0
49.764368,-94.518399,55840,86400,6.610790019,0
44.480557,-75.794246,55990,86400,4.830010538,0
-30.84375,-62.252083,56000,86400,3.547394048,0
30.714583,90.65625,56300,86400,9.696144321,0
46.152083,81.672917,56670,86400,3.787658458,0
-15.586301,32.704318,57190,86400,6.732517568,0
54.797917,76.885417,57280,86400,6.962777292,0
75.220969,100.089583,57520,86400,7.523357031,0
36.922917,100.197917,57620,86400,1.481152343,0
-20.938467,25.633917,57820,86400,8.754684179,0
53.458111,49.496391,58080,86400,4.909163765,0
42.485417,77.427083,58120,86400,9.634618949,0
46.152083,81.672917,58130,86400,5.518862663,0
40.868651,67.796971,58220,86400,1.376628279,0
-16.558623,-69.029021,58650,86400,9.811742396,0
58.102088,38.702039,58680,86400,5.178461476,0
46.335417,60.952083,58990,86400,2.196937016,0
52.234393,104.321875,59100,86400,6.305079401,0
56.284112,101.785413,59360,86400,5.96365453,0
53.648792,-64.261491,59570,86400,7.641635025,0
49.764368,-94.518399,59570,86400,6.042875887,0
1.613382,32.349026,59860,86400,8.659759181,0
42.485417,77.427083,59910,86400,4.926549277,0
50.423719,100.152026,60190,86400,4.358946216,0
50.277083,92.710417,60300,86400,8.409427643,0
59.95278,31.032851,60340,86400,2.787646871,0
57.361625,-98.132949,60490,86400,1.822235046,0
58.985292,27.73114,60610,86400,0.560172181,0
11.573725,37.407008,60640,86400,3.67247077,0
50.277083,92.710417,60740,86400,3.593579777,0
-31.252083,137.860417,60810,86400,1.626258761,0
58.368979,12.368581,61080,86400,2.295899412,0
58.532267,15.039006,61330,86400,2.802789629,0
66.56381,-71.413041,61620,86400,8.743802504,0
-2.48862,28.892849,61780,86400,1.09346109,0
75.220969,100.089583,62450,86400,9.094120411,0
56.284112,101.785413,62760,86400,4.575021728,0
44.90625,59.714583,62980,86400,4.201775211,0
13.077083,14.527083,63010,86400,8.448954936,0
54.797917,76.885417,63110,86400,8.494072643,0
30.714583,90.65625,63150,86400,1.340397105,0
42.485417,77.427083,63160,86400,6.484299286,0
37.70625,45.372917,63240,86400,5.02452327,0
-3.832791,-49.647234,63400,86400,1.194813957,0
49.764368,-94.518399,63480,86400,1.594753529,0
1.613382,32.349026,63540,86400,7.308104849,0
3.372917,36.14375,63590,86400,3.998732302,0
12.533721,104.397128,63600,86400,4.791404828,0
58.811965,-102.757556,63810,86400,4.364105572,0
58.368979,12.368581,63960,86400,5.025725976,0
-2.48862,28.892849,64100,86400,8.99917449,0
53.160069,-99.289952,64120,86400,5.821901325,0
2.761442,31.410473,64150,86400,1.035926062,0
-8.491502,28.878979,64570,86400,8.764908262,0
58.704508,-111.200512,64860,86400,4.365770476,0
-7.914583,32.202083,64880,86400,2.05840048,0
2.761442,31.410473,65000,86400,2.893250871,0
54.797917,76.885417,65030,86400,0.388536374,0
75.220969,100.089583,65160,86400,1.462431843,0
51.587865,-98.728778,65180,86400,3.221322533,0
45.400347,54.024442,65560,86400,7.940291504,0
63.034291,112.477083,65560,86400,6.864488831,0
-19.1593,-67.015625,66050,86400,0.109673704,0
-19.1593,-67.015625,66090,86400,2.307580898,0
30.714583,90.65625,66090,86400,3.18825469,0
49.366475,117.712696,66240,86400,7.754406491,0
-31.252083,137.860417,66320,86400,2.5855805,0
46.335417,60.952083,66420,86400,6.869920007,0
7.764054,-62.997917,66460,86400,2.524821324,0
-9.42266,-40.824117,66590,86400,3.448322065,0
46.385417,74.602083,66620,86400,0.331735482,0
59.331889,-155.884538,66630,86400,6.963697391,0
-32.14898,-52.628161,66650,86400,4.039947583,0
45.053456,132.842228,66670,86400,4.870062612,0
-32.14898,-52.628161,67120,86400,1.978991646,0
50.649075,-68.728125,67340,86400,1.389099523,0
58.532267,15.039006,67350,86400,2.650528813,0
40.868651,67.796971,67370,86400,2.163386773,0
53.729265,-75.963448,67390,86400,1.640976639,0
50.277083,92.710417,67510,86400,4.646924227,0
37.70625,45.372917,68090,86400,3.122940324,0
2.761442,31.410473,68250,86400,2.680211485,0
-31.685417,136.08125,68350,86400,2.499484211,0
53.458111,49.496391,68470,86400,4.819836866,0
-7.914583,32.202083,68720,86400,2.124217571,0
56.234185,-103.149606,68740,86400,7.841163782,0
-32.14898,-52.628161,68740,86400,0.128600299,0
51.587865,-98.728778,69290,86400,5.469845036,0
23.96728,32.886458,69870,86400,7.354655372,0
49.655849,83.34758,70120,86400,8.649778664,0
-31.252083,137.860417,70200,86400,5.557090433,0
60.919873,34.161458,70240,86400,8.791299109,0
-14.417702,35.236458,70380,86400,6.137138744,0
-16.522917,28.760417,70480,86400,7.952532306,0
36.922917,100.197917,70580,86400,8.27458746,0
12.533721,104.397128,70910,86400,8.373350187,0
-2.715432,18.177779,71000,86400,9.417957619,0
51.587865,-98.728778,71160,86400,2.395421986,0
-11.430955,29.8145,71350,86400,4.916431646,0
-9.42266,-40.824117,71430,86400,6.326341005,0
-11.430955,29.8145,71450,86400,2.027324794,0
57.361625,-98.132949,71920,86400,3.901898717,0
44.480557,-75.794246,72190,86400,2.850316788,0
46.385417,74.602083,72350,86400,6.20396357,0
-7.914583,32.202083,72400,86400,2.716456113,0
23.96728,32.886458,72660,86400,2.321130992,0
56.234185,-103.149606,72770,86400,5.80560724,0
51.587865,-98.728778,72770,86400,7.904587925,0
58.985292,27.73114,73090,86400,0.027315594,0
46.335417,60.952083,73250,86400,4.064324431,0
38.64375,42.947917,73320,86400,2.966349604,0
59.331889,-155.884538,73330,86400,5.400450092,0
-7.914583,32.202083,73350,86400,6.41842719,0
1.613382,32.349026,73400,86400,3.361938409,0
30.714583,90.65625,73400,86400,2.032039687,0
66.56381,-71.413041,73450,86400,7.614879636,0
53.160069,-99.289952,73500,86400,7.836894982,0
1.613382,32.349026,73670,86400,9.304382959,0
-31.685417,136.08125,73690,86400,9.65218131,0
-30.747917,139.727083,73690,86400,2.84386181,0
54.797917,76.885417,73730,86400,1.914730746,0
47.61046,42.110453,73760,86400,6.461354402,0
51.248214,-73.792606,74030,86400,0.528588396,0
49.764368,-94.518399,74230,86400,0.414644436,0
66.56381,-71.413041,74240,86400,3.907487877,0
29.751804,116.221063,74240,86400,4.546395479,0
58.368979,12.368581,74300,86400,6.758340985,0
65.407803,-71.735126,74390,86400,2.52115908,0
44.480557,-75.794246,74420,86400,2.185104645,0
-0.140928,29.602017,74550,86400,9.855043694,0
2.761442,31.410473,74610,86400,5.721802385,0
-20.939583,25.952083,74720,86400,6.282170602,0
-11.430955,29.8145,74730,86400,1.866502795,0
54.850824,-69.780208,75070,86400,8.242589263,0
-16.522917,28.760417,75100,86400,8.642359814,0
49.307873,-88.309371,75390,86400,1.25884447,0
-30.747917,139.727083,75400,86400,0.457546098,0
49.081155,33.247337,75540,86400,1.316819222,0
63.570114,-100.699367,75900,86400,5.844656751,0
-14.417702,35.236458,76110,86400,3.564373375,0
54.850824,-69.780208,76150,86400,0.535411414,0
58.102088,38.702039,76230,86400,1.680010294,0
38.64375,42.947917,76380,86400,5.587424578,0
30.714583,90.65625,76410,86400,1.652908101,0
-3.832791,-49.647234,76690,86400,7.038735615,0
1.613382,32.349026,77170,86400,4.759098977,0
44.90625,59.714583,77550,86400,3.806262563,0
-2.48862,28.892849,77660,86400,5.719479671,0
65.407803,-71.735126,77900,86400,9.116654191,0
53.770578,127.306854,78000,86400,7.627999435,0
49.655849,83.34758,78090,86400,9.488285628,0
-2.48862,28.892849,78180,86400,7.161166459,0
61.227083,28.78125,78210,86400,0.596138736,0
50.277083,92.710417,78540,86400,0.512156225,0
-8.491502,28.878979,78550,86400,3.735492745,0
30.714583,90.65625,78840,86400,2.584113373,0
56.234185,-103.149606,79120,86400,1.541836165,0
2.761442,31.410473,79480,86400,1.237293144,0
42.904334,-78.908084,79690,86400,6.112046155,0
-7.914583,32.202083,79730,86400,3.713898782,0
11.573725,37.407008,79750,86400,4.979555966,0
-19.1593,-67.015625,79770,86400,7.793337498,0
-9.42266,-40.824117,79830,86400,1.296853351,0
-2.715432,18.177779,79930,86400,7.600614765,0
75.220969,100.089583,80090,86400,4.714481973,0
-19.1593,-67.015625,80120,86400,1.152554825,0
52.614583,5.647917,80170,86400,8.912582005,0
-31.685417,136.08125,80400,86400,6.21289059,0
53.458111,49.496391,80420,86400,1.285309378,0
31.110144,120.543741,81060,86400,4.455462809,0
-11.430955,29.8145,81210,86400,7.296349767,0
-30.84375,-62.252083,81520,86400,6.759307303,0
47.61046,42.110453,81550,86400,5.305728559,0
44.480557,-75.794246,81650,86400,4.035626426,0
53.160069,-99.289952,81730,86400,9.105873997,0
63.570114,-100.699367,81820,86400,2.173278989,0
49.081155,33.247337,81860,86400,1.964826624,0
59.331889,-155.884538,82160,86400,4.399191508,0
6.302627,0.060347,82310,86400,7.649415664,0
53.521981,-60.137798,82650,86400,4.596790535,0
47.61046,42.110453,83610,86400,6.935763416,0
29.751804,116.221063,83670,86400,8.548215385,0
-20.939583,25.952083,83710,86400,8.248732649,0
50.423719,100.152026,83970,86400,4.675399783,0
56.284112,101.785413,84070,86400,3.128833561,0
30.714583,90.65625,84140,86400,3.310213863,0
42.904334,-78.908084,84390,86400,5.383920014,0
41.410417,-112.83125,84490,86400,6.419177671,0
41.889583,57.452083,84500,86400,6.741248074,0
-16.522917,28.760417,84590,86400,0.522984248,0
49.307873,-88.309371,84850,86400,3.972468582,0
57.361625,-98.132949,85100,86400,5.255514741,0
12.533721,104.397128,85120,86400,9.825164659,0
46.335417,60.952083,85570,86400,0.136417247,0
13.077083,14.527083,85650,86400,7.7980869,0
46.78125,33.372917,85660,86400,6.24324823,0
30.714583,90.65625,85660,86400,0.435396762,0
53.784788,-77.451463,85740,86400,9.586331168,0
-14.417702,35.236458,85810,86400,6.640938356,0
52.234393,104.321875,86280,86400,7.842760953,0
