lat [deg],lon [deg]
-43.39257062743887,136.5138329579461
-48.53781257459436,134.37329946673495
-45.395430362550414,138.5543811879061
-47.752584585904614,137.01779362144742
-40.7941205378672,141.30205496166627
-43.7258317898328,132.5321396399534
-44.9457761714132,137.2684337112092
-46.14950305686352,130.32327284008915
-44.328392446170504,129.48420804672907
-41.319761782615636,134.12724702344636
-45.819644570630814,145.80229606400167
-46.27692682576022,144.70129599995894
-50.84954276615135,147.8983154487581
-49.90931307582951,140.82666895492915
-46.00870794047672,146.1752922427786
-43.735869885581266,145.83077204718998
-46.661795161249835,148.86623835250742
-44.16663022305282,142.25750586596234
-42.609488910759595,145.9320703771698
-43.90926031179772,149.00809351755566
-43.402410303359346,145.2717486974223
-48.02298448553635,142.97320669843108
-42.804055526911945,141.41976415117773
-41.555638201667314,146.5404308167105
-47.68731279592197,145.23974929322085
-44.87388422571752,145.34131147209612
-46.50854414559038,141.6970938668731
-45.12194751392868,146.53541874976196
-45.5378247228921,144.4991903687336
-40.542350888152086,143.20605835901256
-40.18358022389247,155.95959467558353
-45.219670680162864,157.5181577346033
-49.5486903826278,155.29271435363265
-45.632002234066675,156.46793919389356
-41.534412722050725,156.61198197958106
-42.849803259091956,156.00879874247536
-43.75663205775447,153.36570804981133
-44.34560017682243,155.211019678077
-44.833484702315616,154.6713625352813
-50.34875961974072,155.95910987008313
-45.11688572827758,154.10789042883496
-39.20614029929132,157.85259395795717
-41.61354236262107,157.97994736628058
-49.001656504805915,160.0262366836159
-49.0034765660035,155.68769261588093
-44.465459444042914,157.6725808052733
-40.035128065710694,162.19284961542084
-44.60647686362118,151.2922076327232
-44.97791238937797,157.42688926839108
-40.586636285553304,155.44373086625924
-49.10156578105618,169.34378772866913
-41.79365271823522,163.40117060366833
-41.906885175680976,163.65569079580038
-41.724688994398804,169.16591152218288
-49.02781819374087,158.83974532415945
-46.790692136378,164.11560450279674
-46.31042627550113,166.03979883542215
-43.504876945278404,161.43028804421937
-38.949302144888456,159.58500161738297
-43.27236125016246,159.07275114851
-46.44896493410831,161.08552407870056
-40.55711039585425,166.7222418702367
-50.33455535892618,165.9764496334126
-42.555731894460294,161.69926377476895
-50.0591992810499,170.88561445496703
-42.7484839716177,168.44685842296147
-38.22565925002403,166.08247939853175
-45.25976344383292,164.1791587680546
-43.36456038450533,165.54699439219823
-41.588192206594535,167.16044692542854
-42.044127791404314,170.25584319822934
-43.10170323687631,175.84309750141284
-48.75093916855624,179.63299251374937
-48.79560726507664,172.23067197713905
-45.500272774978995,176.44235091486124
-47.32988861807755,170.25772401148075
-41.47471886785619,175.18505599161827
-42.31114302731912,179.04154651436656
-43.54923364718583,174.9430707893833
-46.241677094305764,177.4133275343003
-44.09574377550878,175.5581114259072
-43.13209202326909,175.7416932666979
-46.87411344891548,172.74551732688113
-48.22893241915039,172.2711080292842
-45.40794494426276,174.98074437810646
-44.93100053779001,172.85607500995846
-43.60837590715903,173.36956357544682
-48.42715707483964,169.75900652845314
-46.03847956472486,175.7166348798148
-44.91564209371303,173.3915154393569
-34.92786189887541,-178.0838672128767
-32.4047569713096,-170.1294291193187
-37.66838505333417,-177.16972715623467
-35.960312671498635,-172.86027961523016
-33.24227327718784,-176.3748869509839
-31.704328710673387,-174.19779087359763
-34.514698345709476,-175.73283085336038
-36.58344527780377,-182.2729734743372
-27.082710901889854,-179.14728207604546
-33.65095324157447,-173.99650118296321
-38.008645860797635,-171.70923436072815
-38.42972976584202,-174.5104714882676
-29.839703071690266,-174.98644770487005
-38.20072115241993,-176.18923583455523
-33.47838422597869,-170.7548852663278
-33.551116381891454,-176.4604051483628
-31.449609092502186,-171.36402012535024
-37.9377413704409,-175.48262211896264
-34.936657322477174,-177.92101635756887
-32.486827190001826,-178.06919718877487
-38.46549096842045,-160.74629792524078
-39.26512064573288,-163.77879451796113
-34.2908315415468,-162.24817166261403
-34.93115033581901,-168.89088805050076
-30.659328377943933,-168.23031835338045
-37.07564185103577,-168.0315080352055
-39.862713989200365,-173.50830101321554
-31.297995501056153,-169.8917881317199
-30.494115628121644,-172.20650802185338
-33.93672381891169,-163.79958177555952
-32.090395000491064,-164.20393729269452
-32.549994949924866,-168.22608686257018
-37.123207690773675,-167.37769379110614
-34.28012148736024,-164.10103679506858
-30.706003311572633,-169.3330891414118
-37.83412820774917,-167.6746401444886
-38.18842885342353,-161.73295092131727
-37.078359968556526,-168.9867589665945
-31.1008917310515,-162.19934149518417
-32.03761666720332,-163.0069032984449
-38.290867181959534,-147.43814501492082
-37.715580726830815,-153.1967887687823
-43.46838788826929,-155.1751166862355
-35.93945903515164,-150.87382946204445
-33.71718805059128,-154.87779509678774
-37.110684831223296,-159.32201391530916
-31.957111918456306,-150.750791080442
-33.24223609252126,-154.64263059652617
-32.07241733534461,-155.9547286108354
-40.41140344701458,-156.352569841795
-35.37395476545549,-151.63865440256683
-36.34636276673404,-162.92557791506727
-37.30743863812849,-156.829466592034
-34.717856665162024,-158.2702382708534
-37.979545063774005,-149.7874189247919
-35.66158687252321,-160.54218760689355
-30.62329100063518,-154.25412299198965
-36.440399050541416,-153.93193356201715
-32.372242697767845,-149.57859370782342
-32.25951498638145,-159.34285417994562
-32.988358408558426,-145.2430262332498
-28.757030921403555,-144.1121356555924
-32.58292602842413,-146.2953649417355
-37.57525403376413,-143.76442880292282
-30.824809355207275,-144.7575507257023
-32.52886744932619,-142.92425081286905
-31.936372083175137,-139.74243427722598
-31.29280835634031,-147.03294514428762
-34.34526226728222,-147.91332932784817
-36.39624456174847,-146.05019836258757
-38.509820702631544,-144.61311696580495
-35.247195192194894,-146.18757698147283
-33.11940737396767,-146.95794895971542
-32.65896655815297,-142.741341305621
-36.46657336985422,-146.469891857673
-29.113931515320484,-149.89630648455199
-36.11939724507272,-138.96326088964733
-33.14437730475985,-141.8658962181618
-34.84409611584352,-148.96755610278063
-35.04465395399184,-143.0848858058409
-32.79229017414827,-129.14531593168024
-32.661895852102326,-131.08101968376857
-39.389224655201176,-130.62053374695557
-34.52833513336708,-134.70165908397738
-31.712411839454802,-138.38564878076883
-34.46619729125753,-132.942627860429
-35.827473232283985,-139.77701664911623
-35.85277805061914,-132.34531995243833
-38.381227271881016,-134.9752580339482
-35.4943671317697,-134.29008258760598
-38.21644451881429,-139.01202049530602
-37.98224481158982,-137.70216564126866
-35.24140525673001,-138.62240676305478
-29.650661578164566,-130.39265452270706
-39.17291521898484,-140.1226616641437
-35.548294534455536,-139.07363122100702
-32.463417572452435,-137.4447131259145
-34.964986511511796,-138.95336853860314
-36.75525723449145,-141.0142764157284
-33.613697719868405,-133.12425860879833
-33.774058814670724,-122.33011600294631
-31.456919004676887,-121.08295168798233
-38.5205410035483,-124.40022623258207
-33.47050991447203,-124.2209275137177
-31.58739129882269,-129.46934103149863
-37.39349605036205,-125.34161982262596
-30.66012405314339,-127.41844102148744
-40.381593823546886,-122.4701433180534
-39.68497682174172,-123.25541483854717
-39.02137562147996,-132.34881766782146
-33.59082206984249,-118.70828175764913
-34.61324585026842,-126.28578417547757
-35.33502608192006,-123.03491035992184
-37.073556687387175,-121.82424857757985
-35.77122395803097,-124.83677238370518
-37.220571666372706,-128.02862070198987
-31.51329492857443,-122.30949515218768
-36.3932323336798,-126.48181027146015
-33.669764902610375,-126.81731348777117
-28.305433066279065,-127.19352438071815
-32.077413734179515,-113.51054555455087
-33.94044387752369,-108.05090256405128
-30.712205211157567,-112.81575821672774
-34.9913963760785,-115.26050326635533
-33.72750516036904,-119.00690337234833
-28.211626166301457,-111.71044551669151
-31.825214784469598,-112.84162542915352
-41.71534910768538,-108.39455072136894
-33.74321671813357,-115.8083348015521
-38.68364076353566,-116.2792840488955
-37.045746141391746,-113.67260157515001
-33.76456330924913,-117.57648900215706
-38.67413154367682,-115.70603518016027
-34.17744662821293,-114.47133663400695
-35.90099709716828,-118.07884193667503
-34.899782209948164,-118.76037193067853
-42.68820857346997,-114.81327762438643
-37.15972243139561,-117.86602236074104
-38.58873193292827,-124.1637578086802
-37.56947569815773,-111.02583480729523
-37.686534177975574,-108.12555491574517
-35.94709136156353,-101.65503039419868
-35.28001516518536,-107.67769177045741
-34.45613256054689,-108.93603755417391
-32.98209697835308,-106.63289186211232
-34.11868669473803,-105.73203373752145
-33.80458596328075,-106.83444526406618
-29.955902180216107,-102.74149956535686
-36.56937277348878,-102.2115903191676
-32.745264203112825,-104.47185746642336
-34.34793670284878,-105.49856064013558
-34.322613869582476,-106.34281661301328
-37.07632235600424,-100.07707946286698
-38.18868668062393,-103.52045208185586
-41.29168938440148,-105.84500558494115
-37.9038188181708,-109.95344529778019
-38.604838286686736,-102.02666838112773
-29.111890110957432,-104.94480400590093
-37.03239451175773,-103.41427859821005
-32.29034751131053,-106.66264753735005
-35.66391464676327,-92.3090949797757
-35.58964263424751,-101.21026158231427
-38.016244376685194,-98.49381100057536
-35.725820733093514,-98.97350737591029
-41.79769284754481,-97.53986035324348
-34.434060226241115,-95.5895385827805
-28.486960891094284,-99.29557965856446
-39.93961209243186,-94.96175193763398
-36.06781705476153,-97.90503971163635
-33.45944109884277,-95.6694548699154
-36.907891947716585,-90.14418960630533
-35.1278339205168,-89.70424098428055
-32.238995243609416,-94.25209712259179
-39.97965562962776,-101.40287318879977
-37.66497942903775,-91.17551259201926
-31.167562582831923,-98.5446790400439
-33.365426618937995,-92.61337688748237
-40.608891632037825,-86.8270543568799
-36.10360824824601,-97.44782971499022
-32.42955605115286,-96.35859819381538
-35.968035667779375,-88.96586678103156
-34.634061018061864,-83.95275592596565
-32.27307435968744,-88.0319839748416
-36.790953769858845,-82.84058158107929
-29.05657376465537,-82.74900400492507
-39.046830908215334,-84.74132992566231
-40.50439535353596,-83.17355732400824
-40.90273736733555,-84.74875936003902
-32.1398129327745,-91.82852650790375
-37.02779283761656,-84.75616742956677
-34.59587915027344,-84.34348284402088
-36.38089957954619,-79.80399335307197
-39.504533155611746,-83.34523913876747
-37.77522617220395,-82.33392664502891
-27.866246157375716,-87.10780838279258
-30.638092892800326,-86.6839527788662
-40.13816343871198,-81.08984777898273
-35.1714589430993,-83.02937914542616
-35.63848772976491,-79.81424608993025
-35.20857044054317,-85.53022491373738
-33.953607580156984,-75.6879631962172
-32.746185564539175,-71.99934582274498
-32.051670558567544,-75.32878497524678
-32.159354325640756,-76.65624143603327
-36.18523708161123,-79.3612692788682
-35.40329325339975,-81.56586991522899
-36.91546536705757,-75.1406016090144
-41.849258729603754,-75.15024535741323
-33.16654292837883,-78.87447046176696
-35.83153678085386,-79.42782822531689
-35.14128354150591,-77.63291588484799
-31.199552930247428,-74.94341140302285
-32.58692335088857,-74.71224415713182
-37.92163308932758,-71.46126228158724
-34.44556643541394,-75.60203111712613
-42.26734981167098,-73.79496722862051
-31.840758156906286,-70.03517240633947
-39.038029950332486,-73.15693588188313
-37.63243877933769,-65.08055742014382
-38.009748204385836,-82.42586260064483
-38.13642721142098,-67.10868718236674
-29.7729990531037,-66.34966558500383
-33.18796598445539,-66.53596092569754
-33.70296177750302,-65.46296505999787
-33.902373081811696,-61.746990667876716
-33.25078997173631,-63.22709615041864
-37.82971779552289,-70.27201444061127
-37.29213170272384,-63.831972942948475
-34.38828580017676,-65.6369133181597
-31.62377145399379,-66.82471493213316
-37.04478229323834,-63.2632847413472
-40.58388374257831,-65.30468817803087
-34.37806560754762,-66.0392388621741
-37.62091258122567,-62.478680473641546
-34.552550945668344,-61.835031483419804
-33.66428716371275,-67.57268552508114
-41.355865438933435,-69.07441061681004
-37.62805230295251,-61.13732252761832
-39.401409633332584,-68.9885015495123
-36.220453354535145,-62.07744550927637
-34.27624382423664,-56.04250182334947
-36.02222878977441,-50.51451757422613
-36.73724733948022,-53.03268360274249
-31.97956099754534,-59.46045443292358
-35.794471160050854,-52.02948582092394
-33.651604701677314,-54.88901204808337
-34.404686097395825,-54.84098790130511
-32.51724033069624,-55.05175560886668
-36.89904369222193,-50.71224998421477
-33.462682579364206,-53.35809621766181
-33.677201618276555,-55.72322575929058
-36.39064392980566,-52.51083048867754
-31.445870443372282,-57.82442149048759
-37.105657913360375,-53.377957527801485
-36.37297129102767,-50.37009677004626
-30.713153343682556,-48.18522839151982
-32.43978398644072,-61.27519306286262
-33.919670819881176,-56.6026219534902
-33.547926366105514,-53.25012299095663
-34.41452672003766,-61.958087891696245
-32.118468265992746,-47.46252778893759
-36.16374985290361,-42.64732645840057
-33.63965197837878,-42.833242964497714
-30.537299962891723,-43.53102891776985
-33.499248980705,-43.80374430486113
-33.81306055185996,-42.72966369111174
-37.50270499589199,-46.2006740570711
-30.91293970427935,-42.11683184524423
-35.95658201222419,-43.20135218699589
-37.446815828637135,-45.41758360952531
-33.92589912173542,-37.12666576480176
-37.44086649172443,-46.23092892475414
-30.839241106445833,-39.754602282286704
-34.41740904032195,-45.67906813932236
-37.490908755390414,-46.41099699783021
-35.85457897078033,-45.17903357723239
-36.9954639678957,-40.1062147958076
-34.503658839480835,-50.223807356882205
-32.98561026434691,-45.93888925492859
-40.900467030202506,-43.76430747187341
-37.43612116596788,-37.33963707908024
-36.64066296578592,-32.023901877600174
-33.94381066450295,-37.88621531700393
-36.22105455257691,-29.037707474369522
-39.69365677049023,-31.200120822202752
-31.388952863535902,-36.494917281314066
-39.5827049202286,-37.161580478698355
-32.64857209935281,-35.92245103595741
-39.00875839714876,-35.03361867036168
-43.41201612887743,-35.033619534493944
-34.49754138744356,-34.023711391768835
-38.87981413297467,-34.41566799274438
-37.412212657914964,-32.54398461311887
-33.31737208651159,-39.98677726062314
-37.851409981931624,-37.21237838458995
-35.832214834687015,-33.41032447144254
-35.493491600128394,-34.69193894575531
-36.821653138511834,-32.66599012764023
-37.18209252350533,-34.04824037137753
-36.98530679156064,-32.1614299035943
-35.88847373373497,-22.565063583076743
-27.369363897999914,-25.73306921003891
-34.271155416161434,-19.295455717809304
-37.863796314489434,-27.754465733574612
-35.00118043891593,-29.679031768819186
-30.283021794537163,-24.372075110930382
-28.04340847484838,-26.959854660611953
-38.96046620638889,-20.78286699745358
-35.90142086282343,-22.638926087629564
-36.05906447828946,-21.150116293040192
-32.136604085231085,-28.893633653118194
-31.41031652973976,-26.823172439056474
-39.3791356876775,-27.986590719558592
-34.07340261424113,-28.37944292433548
-32.75350023431094,-29.597466111726703
-34.15691719920911,-23.429233253901284
-34.12074018711302,-23.622452811511707
-34.5542942376853,-22.524278393147547
-36.224121618391536,-24.820747645740962
-33.43411144460238,-23.763532097221717
-39.55022263941222,-9.754971940294553
-37.800870638374846,-11.420369755219284
-32.9607083591679,-14.185059648780324
-35.96031881961788,-17.26725846857338
-37.98691011883531,-15.053386156448532
-35.57546810323509,-12.889655369857282
-31.91349798027742,-15.444687526257253
-37.17978354454304,-12.932330173561535
-34.616712217214406,-16.085136714936915
-32.2525088453388,-9.312451974083533
-33.42201824500475,-14.577771882236325
-37.030554158081074,-13.119874559654718
-36.9800015245416,-18.906008135536528
-40.41838720921427,-11.404289171490678
-42.956099952078155,-17.199389110164475
-37.21994077923992,-14.187157033272182
-40.09710748789931,-13.696456439403686
-33.891630867137835,-20.227544191328757
-30.778925306961483,-13.746532507659648
-34.06723506523564,-16.784270615472817
-33.64659083806719,-5.227774379631114
-32.928279173673005,-1.8051098743209981
-36.888785329069385,-3.5721507814326756
-32.92377832521203,-8.933919317067016
-38.409246872696045,-5.290167355377979
-30.835235108776114,-8.263034069382078
-34.49116313642663,-7.250383728547369
-32.8091444358024,-8.581304821284121
-36.67579746063856,-9.295025194448606
-32.81992692451741,-6.2679524873825825
-37.35594477713732,-0.28742279197671206
-36.887108321685304,-10.235713426295415
-38.12629778047118,-1.8470974141094438
-34.24614228992071,-0.06803746860487792
-32.847560924780794,-9.928404004819056
-36.14870045851086,-6.232683391062398
-37.57143566531247,-6.512364570459447
-33.60132808836411,-5.298166756600957
-37.71603365973835,-3.530437124673136
-38.12427334049182,-5.124859864797596
-34.076581551185235,1.6736654641894586
-41.681829579760176,4.581246739185718
-35.00874307987467,0.7141912841397238
-36.388583740205256,7.075384723847556
-33.64106174443792,3.4136893256263057
-32.84499840533864,4.267317981837337
-36.29763607845949,5.8440034614106615
-33.414704295877485,6.704384508605285
-31.488002349849918,5.367530800471232
-29.77502406608959,8.868892477139974
-36.05074633585657,8.497945096018467
-38.29810603271295,5.375745085094768
-33.37889205806217,3.9991889240672798
-35.05697905101954,9.214893450489598
-31.92433985715375,6.393211733424056
-31.191525419951247,1.0262356845397935
-36.391526037876574,1.854211217595985
-38.591044102655495,3.1354347681567787
-35.24800942363165,4.466522186835405
-37.83528458287261,5.044022123059264
-34.97131710740989,17.0037881956256
-32.15486011802053,14.584453674672531
-34.41716650840778,22.321474919174207
-36.43159093255747,18.788123878232184
-35.08562946583491,14.143813104109537
-38.94428599242048,11.560426749079296
-30.369838257116008,11.17324092402066
-32.624402419082884,9.38851725901021
-35.657065777157165,20.852743390321198
-34.23193962790894,16.744061213445733
-27.063727448763245,17.25996192250896
-32.63952986469275,14.97538744239236
-36.735697878620954,19.273182815140377
-30.162007191404918,15.55476656000355
-40.130342189648005,21.750603340535204
-32.835307164347455,12.496918929339875
-39.56145194591481,20.952429883381058
-39.44998070750851,18.124786041029687
-42.12520120836179,13.471882485332877
-36.65820333849182,14.973846563711652
-41.19687888272035,24.087620616384726
-35.937424598871175,27.45767247859279
-33.07254533565094,24.05712278541144
-32.67783122547191,27.15033104582748
-33.762590474972406,21.34893533071883
-35.61843769127135,25.37484693258842
-29.10579955176555,25.244135858490584
-32.5778419040173,23.797176193394932
-33.00888933702968,24.557745439730976
-27.082289488655533,26.042915160758312
-29.16335289444707,22.641387319680536
-34.710081168271074,26.752982906628088
-32.11835988518047,26.074426973396097
-33.39855844967453,29.94252594534185
-41.69871188901329,31.37040552576975
-31.125429807788436,24.48160636495438
-29.69788596835111,22.17160766632545
-33.69282074268312,17.036286144647796
-38.71654919377959,27.471689344824213
-37.23463770604468,29.00888691413741
-38.27382230044942,32.4293000976805
-33.47668081540365,33.71111202250983
-31.20093997997582,35.26479638249893
-35.29406052123001,27.730143144246973
-39.6624432889217,35.937536065009944
-37.22148783061924,35.34763275902464
-41.75719697776864,27.495229577224457
-38.47007271250399,32.34181175914375
-35.3799116456624,40.47303497441705
-36.58984824161715,31.472505438164976
-36.455775698043894,38.36194106737132
-29.673382268681376,34.02294530733988
-32.353858231550504,30.52593949728678
-34.63107702205326,32.4800374842842
-35.146380191824335,29.537334591137693
-33.5107046676079,36.40059916221237
-32.60838379390924,31.20050637664567
-36.76703701154675,36.99610682621017
-38.71638607887474,34.611809997767665
-33.103962769664285,37.26993841795509
-36.364841617346556,44.26461729777251
-40.58679164931373,42.24501690396443
-33.148447008320176,43.428026224487766
-31.84283927411441,40.113903053226956
-28.65970020940579,44.08403925647673
-36.90589520074894,42.0915808325143
-30.134999522866703,47.93117994332326
-37.92896526742525,43.573887500130496
-29.845920810738455,45.69115818791971
-31.39896989565873,51.028203109339735
-32.40578729233591,44.626435822704536
-27.354777092190623,41.478178819168015
-41.21079126899622,46.04791403524195
-38.565478767165295,46.28354858737693
-32.62801442871129,44.00994073182973
-32.74810820509981,45.24685425649903
-36.12471331411511,45.03633434299429
-34.99555538584489,44.89692403195983
-37.46396228836415,43.553887092515545
-35.36553349068601,48.30596297484988
-31.690709211058376,55.455982582711556
-31.471890107466834,50.447106223473924
-34.037606678488594,52.37932399965262
-38.36097549968562,52.358557456206576
-38.992097695440236,58.898905455992605
-38.79558447918484,55.294029225093574
-35.4189523577869,53.76949757163189
-32.2689742484988,57.38711014736939
-28.12286091309238,47.788453256059924
-36.552359148259,52.534971916397566
-36.08535658442203,51.92642471101357
-34.53893570766468,57.92336819008634
-34.62400150499673,50.897142893011676
-34.55279617247484,54.94505920778533
-35.303338479829314,58.04151780544365
-36.01202397435563,58.42286460668131
-32.27267017077517,56.92531228507332
-33.36012599083308,60.84775159461633
-35.621518526027124,52.05283223177256
-31.40168724342716,50.85703080457919
-28.478118102131624,63.783479639567204
-39.7311608330032,65.55054521934679
-31.677445277663296,62.282192394115704
-34.47162537525157,61.90246461768739
-33.61557964213771,65.51327198368871
-32.38705325826903,59.52751752067621
-38.90660038046368,71.65208349740186
-33.02015814727071,65.43205879464314
-34.332079638657575,67.61703259650163
-33.124057118544975,67.40229690298969
-38.88973343411642,67.31073200211604
-37.29836018292121,66.66645515098273
-39.47905194990297,64.77863897783038
-39.52331388133745,61.723571129700794
-34.27659710524187,69.41880052066136
-32.52180548957735,66.88856603864038
-35.03037154840108,69.44211473748734
-37.27751218264223,66.22003152771337
-34.44658402809691,65.19143629787206
-25.843609532263198,56.997554135136156
-31.662474386512336,74.05767905817329
-33.02675596150206,82.1187782302421
-37.58415388779102,78.71041625537488
-36.34568448912148,77.25474312854286
-31.5810144739368,79.32636070493339
-36.61194344843164,77.76891650069501
-35.01807443838743,69.40612434836646
-37.76770181053351,68.88937597951431
-28.656656825244664,68.82640394395561
-33.228645633795644,74.45840302344973
-37.47097827255643,74.63648772760854
-36.65987553270578,77.09873972053794
-25.182991965411162,74.56764385464186
-35.373307802076376,71.13859146378987
-33.334754251189224,71.68162921396608
-34.455926762943854,78.0861594557229
-39.65110696837946,74.6254758012356
-33.652022620549985,80.37681771358504
-34.456369147361976,71.53190527528777
-34.8469738916809,76.73558921482028
-36.15444935847251,80.55057791958721
-33.75134324502124,89.34558506789361
-31.583225524804256,86.69868438203288
-38.06781587278644,83.42221322757018
-31.697561343701096,81.7362096779771
-40.73794718828337,85.42550852235344
-35.61378867028783,83.73249887120573
-42.75094011858531,86.26724774607061
-38.72933900194964,81.76202999276667
-28.168956107267874,82.79293030907283
-37.13017376564178,82.74995171170286
-33.230338701757596,86.81776848980859
-31.88730875097708,82.50176494247279
-39.923398928255686,85.20861188380968
-31.40886043665583,79.87115489762364
-32.503296253011875,84.85493859509205
-33.92400247181701,90.42183927938605
-36.0170767744529,86.46529160933733
-37.21250661712522,81.97068979486122
-34.84720446656084,79.6798549770566
-31.225072447632595,98.9794264829605
-39.85115643823764,94.42035006638763
-34.01323010746118,92.19787228868239
-37.47550440083412,92.92335142763322
-37.7852056185873,91.55713000075585
-31.767996061087697,91.16914098632576
-38.35643821228435,93.46584038187085
-33.613187699637365,97.24357465421375
-40.49686921976154,92.97758461736113
-37.61878178680752,92.71943654842364
-31.781017609003428,94.72683420209265
-34.23792467805863,92.08777039816756
-39.06807165421695,88.68643453645335
-36.48928454118593,95.22356987597453
-37.304431871021194,95.39205925225937
-33.59461677828662,93.78423566182316
-42.20496749721984,95.79508172675025
-29.85653229989817,95.47433824323019
-32.65331942609694,101.78478277953862
-34.13174983192926,95.12230307396587
-39.109286886251695,104.3543349334474
-37.475070587343446,109.66814136188415
-31.32751385606189,100.3199773886603
-33.12870248463316,104.9021606220955
-37.913348883673066,104.43062111614462
-36.80515772384218,99.3634975228617
-33.63404440240817,105.45218208234903
-31.55353021069149,105.697250216373
-37.18121233024472,106.17996423085134
-32.96436493787743,104.55035813232634
-32.722794460253596,103.87862723342666
-34.64963199712039,107.6235338253397
-35.32521421362184,106.33970459789585
-39.803886968294464,111.6571750615038
-38.597941496599965,104.24665912061333
-33.8493503728933,105.61274014552426
-38.915512748024675,105.42950846424839
-40.7484164371332,102.93823918722697
-36.40586620954095,104.6020924932367
-38.940042270357836,105.81275236932086
-35.22882244078263,109.76530782579701
-35.880642087867535,115.04525439301769
-31.491834728598427,119.16953704224943
-35.348371988063796,115.59131664899962
-32.48999362472328,116.71466093601573
-35.76377975816683,116.25349262856437
-33.34990468085481,116.39072439992653
-34.366790386629226,117.84273044822174
-35.75960839396283,113.27078632305356
-34.81092007055745,116.35280341337864
-39.45516419611614,111.87888084981124
-34.55111618637966,114.36570158520914
-36.61490943406479,115.48319443938776
-36.285013953007024,113.9087536316643
-40.77305960387017,119.7126735874026
-34.122948834895205,122.39901385389712
-27.41638384460699,116.22763066824638
-36.05048673193587,110.59847087864601
-34.01039104061295,114.1894573682084
-43.69338146327282,110.57181633428694
-31.855761814176553,119.9085743201588
-38.5334762215539,126.1319709143751
-38.068685309284405,124.41536808230722
-30.9390860642873,124.64926939191692
-36.32733287125481,126.2213120161855
-39.94209169669718,124.81938832400877
-32.72023755581754,127.5712974482056
-31.3456587369766,126.81866224290368
-33.49512887741624,128.20207359534032
-33.05710645320566,126.35302405059727
-31.09846059820417,126.87534828712398
-33.238038646148354,124.3518357285861
-33.358279260061636,126.0087306221787
-35.93233208484097,124.6020990027905
-39.685176114904884,127.5638610477433
-30.779430880741188,124.10063941693679
-39.12634819370796,121.3214186602295
-35.21721168778922,128.94587211962116
-36.11074502454417,120.48940888355473
-36.5431982778427,120.94594059098625
-35.566993276366446,139.76168093585886
-38.86505832461738,139.9172423266683
-33.815999902868725,130.88525465452844
-35.09808803793653,131.63489444791665
-36.444706488953344,136.37914246604595
-36.765641581996796,139.12326163880516
-37.0582427269299,136.0685164842373
-31.953210471634222,132.52532729043523
-34.59351635812487,136.7464760262532
-33.983212104096516,136.09971900683578
-36.84586423367118,134.51122662690108
-35.89491049650736,125.24887434093458
-32.398062216833594,133.92280123078746
-32.24994275359836,132.1083464732582
-30.827392048256005,135.34282741999544
-34.0426052266118,136.33154062791718
-33.03187778459447,134.4998645893705
-36.45784858065013,136.6829386268742
-32.43597610598364,134.86494583258613
-37.879585964813124,135.4941825148284
-34.018165937360585,148.93844208776764
-35.75655475987523,147.32473064431306
-40.473366994189895,146.16007784685445
-32.19322180520604,142.00834899047143
-37.59651488744075,148.9977349051613
-34.68137119651204,152.41057315311386
-38.15350945058121,144.81898596884957
-32.68498663536234,144.72619852844434
-38.93785274107278,146.86726615289265
-38.71502178298996,143.27350250795118
-33.08845114049491,142.58663722045694
-37.84052226209632,148.4152702579111
-36.71871550706077,145.14707832222163
-38.53363715587541,145.6922970634978
-35.522835567504,143.10977276487165
-32.2902411556405,147.19398508368897
-38.46067932315829,144.28511625458475
-37.21664995045818,144.87881643205517
-34.09956130326296,142.96295454989186
-29.9189081120314,148.2860012398881
-36.167974186469344,155.6358106627302
-28.80894961938492,154.52015762276213
-35.1113353049907,155.5621051000655
-35.00595756696226,152.78298787324817
-38.475799230902496,152.83783593403786
-36.34944906807596,150.64776418180477
-35.03446799170585,157.06611163012153
-32.807815133803985,152.74069343021887
-29.728150893271085,153.7970450243304
-41.076804022418145,159.48354996368278
-33.66873839408172,157.5124821008044
-38.64684526850026,154.9202759747231
-34.828658050691296,153.40452767480903
-35.085201795752354,158.93988335500194
-33.4329834616552,152.49551725635666
-32.68730125272478,153.7776328945953
-36.50935670054802,155.29600499574502
-32.522862781904244,150.22761837289218
-37.49749116157729,152.5719345418863
-29.660981815200252,152.26897413485736
-35.47348581211649,168.28066965206034
-37.483776552737,162.117438836
-35.31266110249588,166.5100798807529
-39.82981306018327,161.00681776952467
-33.90680577168592,166.2782054845085
-33.592817741838,170.65973618140296
-44.612572543413485,162.58460445678384
-28.865712242503854,169.27012281796954
-33.66179640070354,165.15369691936118
-35.005489122844345,168.96540305179542
-38.70305036229768,169.84827484392136
-36.98145785843787,160.7779130413596
-34.72899193236271,164.16039212912804
-33.2729251751029,162.9909935371765
-31.44420172312636,161.66911953486093
-31.02710162682428,163.38734568964793
-33.73960573289383,159.0925266023007
-36.6483440875642,164.4059205141537
-37.23415812747928,164.96114368697928
-33.52304416403651,167.0831100642051
-35.747252193880044,177.87604019305257
-39.54347563796477,173.02396129826707
-33.78989314963578,181.83025705952056
-36.32815869495107,171.30022660894028
-30.880576068683613,174.7833632786165
-33.73071671606261,175.27123508748522
-36.14936912395663,171.0458886237856
-35.235463110782945,179.75551949846647
-36.0071497362367,173.43100343183977
-33.25985214881269,176.23018098626625
-35.49354662320288,173.62926873524032
